ID,Question,Answers,Documents
5a729c575542991f9a20c52f,What year were trade unions legalized in Tony Blair's country?,['1871'],"['Trade unions in the United Kingdom', 'Tony Blair']"
5a8f7afc5542995b44242050,"The 2006-07 New Orleans/Oklahoma City Hornets season was the team's 5th in the NBA, the Hornets split their games between the New Orleans Arena and the Ford Center, which multi-purpose indoor arena, located in the city's Central Business District, in New Orleans, Louisiana?",['Smoothie King Center'],"['2006–07 New Orleans/Oklahoma City Hornets season', 'Smoothie King Center']"
5abe892f55429976d4830b5b,What is the actor who starred in School Spirit best known for?,['surgeon Major Frank Burns'],"['School Spirit', 'Larry Linville']"
5abea3e75542997ec76fd341,In what country is both Faxe and Heineken brewed in?,['Denmark'],"['Royal Unibrew', 'Faxe Brewery']"
5a8a78b555429970aeb702f7,What is the nickname of the airplane model flown in Malaysian Airlines Flight 370?,"['""Triple Seven""']","['Malaysia Airlines Flight 370', 'Boeing 777']"
5a7c5abd55429935c91b516e,"A radio comedy broadcast on BBC Radio 4 that satirizes the week's news, in its early days featured the voice of an English comedian born in what city in 1969?",['East Dulwich'],"['The Now Show', 'The Now Show', 'Sue Perkins']"
5a76b0225542993569682c86,"Which gold mine is located in the Bridge River District, Bralorne or Dome Mine?",['Bralorne'],"['Bralorne', 'Dome Mine']"
5ab8873155429934fafe6e10, Portrait of Wally is a 1912 oil painting by a protégé of Gustav Klimt whose work is noted for its intensity and what?,['raw sexuality'],"['Portrait of Wally', 'Egon Schiele', 'Egon Schiele', 'Egon Schiele']"
5ab6d4cc55429954757d338b,"Stephen Williams is head coach of which Lutheran school located in Adelaide, South Australia?",['Immanuel College'],"['Stephen Williams (footballer)', 'Immanuel College (Australia)']"
5ab9af1a554299743d22eb9d,"What is the birthdate of this former NASA astronaut and a retired captain in the United States Navy, who published the book Lost Moon: The Perilous Voyage of Apollo 13?","['March 25, 1928']","['Lost Moon', 'Jim Lovell']"
5ab77be75542995dae37e937,What is a small network appliance and entertainment device that serves as a the media player for the iTunes Store?,['Apple TV'],"['TV (software)', 'Apple TV']"
5ab2a2375542997061209678,"Abraham Roqueñi Iglesias (born April 16, 1978) is a Spanish welterweight kickboxer, he holds notable wins over Andy Souwer, a Dutch welterweight shoot boxer, a two time K-1 World MAX champion, in which years?","['2005, 2007']","['Abraham Roqueñi', 'Andy Souwer']"
5aba865155429955dce3ee74,Which part of SOKOM was formerly of the Royal Danish Army?,['Jaeger Corps'],"['Special Operations Command (Denmark)', 'Jaeger Corps (Denmark)']"
5abbdfe655429931dba145be,Who developed the game with whom the man who created the C programming language was incorrectly cited as a co-author?,['Bell Labs'],"['Darwin (programming game)', 'Darwin (programming game)', 'Dennis Ritchie']"
5ab61212554299710c8d1e5e,"What author who wrote ""Jesus' Son"" beat out Mischa Berlinksi for 2007 National Book Award?",['Denis Johnson'],"['Fieldwork (novel)', 'Denis Johnson']"
5a7bf8825542990527d55436,What position did the former American first lady who employed Ann M. O'Leary during her husband's presidency hold in the Obama administration?,['United States Secretary of State'],"[""Ann O'Leary"", ""Ann O'Leary"", 'United States Senate career of Hillary Clinton', 'United States Senate career of Hillary Clinton']"
5ae2d83855429928c42394f6,"Who directed the 2004 film that featured ""Más"" by Kinky?",['Tony Scott'],"['Kinky (Kinky album)', 'Man on Fire (2004 film)']"
5a8e2de85542995085b373c5,What king to whom Rev James MacGregor was made chaplain died in 1936?,['George V'],"['James MacGregor (moderator)', 'James MacGregor (moderator)', 'James MacGregor (moderator)', 'George V']"
5a8fa3f35542992414482b15,With which division of the Southeastern Conference the football program compete in which  Damontre Lamounte Moore played college football and earned All-American honors?  ,['Western Division'],"['Damontre Moore', 'Damontre Moore', 'Texas A&amp;M Aggies football', 'Texas A&amp;M Aggies football']"
5a7149f45542994082a3e777,What is the best-seller by Ruta Sepetys?,['Between Shades of Gray'],"['Ashes in the Snow', 'Between Shades of Gray']"
5a72217455429971e9dc92b1,What video game magazine was a part subsidiary of a Chinese-owned venture capital organization?,['GamePro'],"['GamePro', 'International Data Group']"
5ab49a5f55429942dd415f76,"This footballer played in the top divisions in Italy, Spain, England and Germany and is known for what?",['his speed on the ball'],"['Pierre Womé', 'Obafemi Martins', 'Obafemi Martins']"
5ab93a3e554299131ca422d2,"Manchester City Football Club is a football club in Manchester, England, the club moved to the City of Manchester Stadium, in Manchester, England, also known as the Etihad Stadium for sponsorship reasons, in what year?",['2003'],"['Manchester City F.C.', 'City of Manchester Stadium']"
5aba5a4d5542994dbf0198ed,Both Corydalis and Cedrus are what level of classification in the naming system?,['genus'],"['Corydalis', 'Cedrus']"
5a89b8f1554299669944a581,Have James Agee and Nelly Sachs both won a Nobel Prize in Literature?,['no'],"['James Agee', 'Nelly Sachs']"
5a7ccc4855429909bec76810,"On which station could you have watched the actor from ""My Fair Lady"" play a character in ""I Can Hear Your Voice""? ",['SBS'],"['Yoon Sang-hyun', 'Yoon Sang-hyun', 'I Can Hear Your Voice', 'I Can Hear Your Voice']"
5add16f45542990d50227dd4,"Allkpop is a blog based in what Bergen County, New Jersey borough?",['Edgewater'],"['Allkpop', 'Edgewater, New Jersey']"
5a88ff8d5542993b751ca8e6,What award did a single from the first Foo Fighters album to feature Chris Shiflett win?,['Grammy Award'],"['All My Life (Foo Fighters song)', 'One by One (Foo Fighters album)']"
5ae78e11554299540e5a55ff,"Moment by Moment was from the movie that starred which actress, comedian, and producer?","['Mary Jean ""Lily"" Tomlin']","['Moment by Moment (song)', 'Lily Tomlin']"
5adea57f5542992fa25da7ee,Reagan and Give Us Our Skeletons were both which kind of films?,['film'],"['Reagan (film)', 'Give Us Our Skeletons']"
5a77e4765542995d83181322,"Which film director is younger, Del Lord or Wang Xiaoshuai?",['Del Lord'],"['Del Lord', 'Wang Xiaoshuai']"
5ae67aed5542996d980e7b7a,"The Messerschmitt Me 263 ""Scholle"" (plaice) was a rocket-powered fighter aircraft developed from the Me 163 ""Komet"" towards the end of, which historic event?",['World War II'],"['Messerschmitt Me 263', 'Messerschmitt Me 163 Komet']"
5a7148ac5542994082a3e762,"What music magazine ran from 1942 to 2008 and had a compilation album ""The Wild Bunch"" in 1984?",['Hit Parader'],"['Antix (band)', 'Hit Parader']"
5a7c4df555429907fabeef58,"Hunter Mountain is the second highest peak in the Catskills, in the south east area of which U.S. State?",['New York'],"['Hunter Mountain Fire Tower', 'Catskill Mountains']"
5adc96ba5542994d58a2f672,"Are Fuling District and Qidong, Jiangsu both located in China?",['yes'],"['Qidong, Jiangsu', 'Fuling District']"
5a899cb755429946c8d6e95f,"What dancer who died August 9, 2003 appeared in White Nights?",['Gregory Hines'],"['White Nights (1985 film)', 'Gregory Hines']"
5a7a121d5542990783324e2d,"Steve Jones and Blag Dahlia, have which occupation in common?",['singer'],"['Steve Jones (musician)', 'Blag Dahlia']"
5ae780e85542997ec2727672,Diane Roark was wrongly suspected of leaking information to a New York Times reporter that has co-written two books about what agency?,['Central Intelligence Agency'],"['Diane Roark', 'James Risen']"
5ab289ee554299340b525509,Alain Fossoul played this position whose primary role is to prevent the opposing team from what,['scoring goals'],"['Alain Fossoul', 'Defender (association football)']"
5a84e8295542997b5ce3ff8b,The national flag of Ghana designed by Theodosia Okoh was adopted in which year?,['1957'],"['Flag of Ghana', 'Theodosia Okoh']"
5a86a5295542991e77181677,Who writes poetry such as Glaring Through Oblivion as well as leading the heavy metal band System Of A Down?,['Serj Tankian'],"['Glaring Through Oblivion', 'Glaring Through Oblivion', 'System of a Down']"
5ab490235542996a3a969f98,"Which institute is this American football coach currently serving as head coach, who led 2013 Boise State Broncos football team?",['University of Washington'],"['2013 Boise State Broncos football team', 'Chris Petersen']"
5ab9a6c7554299131ca423b8,"Blondie is an American rock band founded by singer Debbie Harry, and guitarist Chris Stein, the band achieved several hit singles including which song by the American pop rock band Blondie, from their fifth studio album, ""Autoamerican"" (1980)?",['Rapture'],"['Blondie (band)', 'Rapture (Blondie song)']"
5abc359e554299700f9d781f,"This American actor who starred in ""Veep"" was also in an action comedy film directed by Seth Rogen and Evan Goldberg heavily inspired by what?",['a Vice documentary'],"['Randall Park', 'Randall Park', 'The Interview', 'The Interview']"
5a8b1fec5542996c9b8d5fb0,Are Shenandoah Valley Regional Airport and Santa Barbara Municipal Airport both in the United States?,['yes'],"['Shenandoah Valley Regional Airport', 'Santa Barbara Municipal Airport']"
5a775d9e5542993569682d6e,"What is the name of the Tindersticks' soundtrack for which the film, written by Denis and Jean-Pol Fargeau, is also named?",['Trouble Every Day'],"['Trouble Every Day (soundtrack)', 'Trouble Every Day (film)']"
5adc8031554299438c868dc3,"What is the given name of the creator of the Album released on July 7, 2017 by Slaughter Gang and Epic Records?",['Shayaa Bin Abraham-Joseph'],"['21 Savage', '21 Savage', 'Issa Album', 'Issa Album']"
5a8586ab5542997175ce1fca,What album did a Danish-born Montenegrin singer born in 1971 release in late spring 2008?,['Kosači'],"['Kosači', 'Kosači', 'Boban Rajović']"
5a81bb155542995ce29dcc60,Terry Pratchett's The Colour of Magic starred which star of Only Fools and Horses?,['Sir David John White'],"[""Terry Pratchett's The Colour of Magic"", 'David Jason', 'David Jason']"
5ac161505542994ab5c67d04,"For which film did, the composer who scored the music for Interview with the Vampire, win the Academy Award ? ",['Frida'],"['Interview with the Vampire (soundtrack)', 'Elliot Goldenthal']"
5a77409955429966f1a36cd1,Which  British politician from Northern Ireland who is a Democratic Unionist Party Member of Parliament for East Antrim represents the constituency known as East Antrim?,['Sammy Wilson'],"['East Antrim (UK Parliament constituency)', 'Sammy Wilson (politician)']"
5a84306c5542996488c2e502,"Doloroso, Mississippi rests on the US highway that runs for how many miles?",['1400 mi'],"['Doloroso, Mississippi', 'U.S. Route 61']"
5a88ac955542997e5c09a6a3,What type of a scholar was the rabbi who asked Rabbi Dovid Povarsky to join the previous two heads of the institute?,['Torah and Talmudic scholar'],"['Dovid Povarsky', 'Yosef Shlomo Kahaneman']"
5a7cd463554299683c1c6391,"A Suitable Girl is an upcoming novel by Vikram Seth, which is a sequel to his 1993 book ""A Suitable Boy"", Vikram Seth ( born June 20, 1952) is an Indian novelist and what ?",['poet'],"['A Suitable Girl', 'Vikram Seth']"
5ae240265542996483e64940,"Produced by Jay Joyce, Celabraison is the debut album for which band?",['Sleeper Agent'],"['Celabrasion', 'Celabrasion', 'Jay Joyce']"
5abe828655429976d4830b4a,The university where Peter Charanis was the Voorhees Professor of History is in what state?,['New Jersey'],"['Peter Charanis', 'Rutgers University']"
5a7ae89d55429931da12c97a,"Cohousing is a community designed around a shared space, an example being Sættedammen in which country?",['Denmark'],"['Sættedammen', 'Cohousing']"
5a772d7e55429972597f1467,"Which television show premiered in 2008 and featured a contestant who previously starred in ""Hannah Montana""?",['Dancing with the Stars'],"['Cody Linley', 'Cody Linley', 'Dancing with the Stars (U.S. season 7)']"
5ac1d2ed55429964131be29d,What is the name of the 3 Michelin Star Restaurant that is located in the second largest hotel in the United States?,['Joël Robuchon'],"['Joël Robuchon (Las Vegas restaurant)', 'Joël Robuchon (Las Vegas restaurant)', 'MGM Grand Las Vegas']"
5abd38d055429924427fcf4c,Who founded the knighthood in which Gino Cassinis was part of?,['Luigi Einaudi'],"['Gino Cassinis', 'Order of Merit of the Italian Republic']"
5a72ab035542991f9a20c560,In what year was the actor who played Nathan Appleby in The Living and the Dead born?,['1986'],"['The Living and the Dead (TV series)', 'Colin Morgan']"
5ab419e75542996a3a969f38,The ancient Roman town near Fusaro Lake is now the commune of what?,['Bacoli'],"['Fusaro Lake', 'Baiae']"
5ae214765542997283cd23c0,Do Frank Pepe Pizzeria Napoletana and Sarpino's Pizzeria both sell pizza?,['yes'],"['Frank Pepe Pizzeria Napoletana', ""Sarpino's Pizzeria""]"
5a80271a5542992e7d278dfa,The former 10th congressional district of Minnesota is now currently represented by whom in the US House of Representatives?,['Erik Paulsen'],"[""Minnesota's 10th congressional district"", ""Minnesota's 3rd congressional district""]"
5a8328385542995ce29dcd3a,Was Howard Hawks a screenwriter of more productions than Arthur Berthelet,['yes'],"['Howard Hawks', 'Arthur Berthelet']"
5adce7be5542992c1e3a2494,The 2017 Supercheap Auto Bathurst 1000 will be held at the racing track with what two official names?,['Mount Panorama and Wahluu'],"['2017 Supercheap Auto Bathurst 1000', 'Mount Panorama Circuit']"
5ae5ebe15542996de7b71a6f,"Which original attraction at Universal Studios Florida, featuring Yogi Bear and Boo Boo, was replaced by Jimmy Nuetron's Nicktoon Blast?",['The Funtastic World of Hanna-Barbera'],"[""Jimmy Neutron's Nicktoon Blast"", 'The Funtastic World of Hanna-Barbera (ride)', 'The Funtastic World of Hanna-Barbera (ride)']"
